person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,monthly_interest_rate,emi,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status_num,monthly_income,dti,loan_status
23,female,Associate,120893,0,MORTGAGE,10000,PERSONAL,0.007475,317.8577212,8.97,0.08,3,627,No,0,833.3333333,0.381429265,Rejected
26,male,High School,53009,6,RENT,7800,MEDICAL,0.006566667,243.9920855,7.88,0.15,2,610,Yes,0,650.0,0.375372439,Rejected
25,male,High School,89914,7,RENT,20000,PERSONAL,0.013291667,702.6470583,15.95,0.22,4,477,No,1,1666.666667,0.421588235,Approved
26,female,Associate,42992,0,RENT,16000,EDUCATION,0.005025,486.9685176,6.03,0.37,4,670,No,1,1333.333333,0.365226388,Approved
26,male,Bachelor,91555,4,RENT,17663,EDUCATION,0.014033333,628.32853,16.84,0.19,7,484,No,1,1471.916667,0.426877787,Approved
23,female,Bachelor,29966,1,MORTGAGE,5000,MEDICAL,0.013325,175.7604811,15.99,0.17,2,673,No,1,416.6666667,0.421825155,Approved
29,male,Bachelor,34535,4,RENT,5000,MEDICAL,0.014591667,179.5353139,17.51,0.14,7,632,No,1,416.6666667,0.430884753,Approved
21,male,Bachelor,20273,0,RENT,4800,MEDICAL,0.012808333,167.2646071,15.37,0.24,3,639,No,1,400.0,0.418161518,Approved
27,male,High School,15027,5,RENT,2850,PERSONAL,0.011341667,96.86727151,13.61,0.19,5,656,No,1,237.5,0.407862196,Approved
46,male,Bachelor,33713,24,RENT,5050,MEDICAL,0.009175,165.3544374,11.01,0.15,11,685,No,0,420.8333333,0.392921435,Rejected
25,male,High School,59110,2,RENT,8000,MEDICAL,0.012491667,277.2834533,14.99,0.14,4,607,Yes,0,666.6666667,0.41592518,Rejected
25,male,Associate,25038,4,RENT,3589,HOMEIMPROVEMENT,0.009175,117.5162527,11.01,0.14,4,675,Yes,0,299.0833333,0.392921435,Rejected
28,female,Associate,109137,5,RENT,7000,DEBTCONSOLIDATION,0.010725,235.41959,12.87,0.06,10,673,No,0,583.3333333,0.40357644,Rejected
36,male,Associate,75669,16,MORTGAGE,12000,PERSONAL,0.014075,427.1760759,16.89,0.16,14,725,No,0,1000.0,0.427176076,Rejected
24,male,Bachelor,52424,0,RENT,15000,VENTURE,0.009175,491.1517943,11.01,0.29,2,592,No,1,1250.0,0.392921435,Approved
23,male,High School,23024,1,RENT,3221,VENTURE,0.009916667,106.8295158,11.9,0.14,4,578,No,1,268.4166667,0.397998817,Approved
25,female,Bachelor,47311,1,RENT,13000,DEBTCONSOLIDATION,0.00895,424.0044637,10.74,0.27,3,630,No,1,1083.333333,0.391388736,Approved
34,male,Associate,266664,10,MORTGAGE,12392,DEBTCONSOLIDATION,0.0084,400.3205831,10.08,0.05,8,616,Yes,0,1032.666667,0.387657117,Rejected
28,female,Master,34110,8,RENT,3000,VENTURE,0.011308333,101.9074641,13.57,0.09,10,637,Yes,0,250.0,0.407629856,Rejected
24,male,High School,62439,1,OWN,9000,HOMEIMPROVEMENT,0.00595,278.470326,7.14,0.14,3,667,Yes,0,750.0,0.371293768,Rejected
23,male,Bachelor,30036,0,OWN,5000,VENTURE,0.00865,162.2294458,10.38,0.17,4,594,Yes,0,416.6666667,0.38935067,Rejected
47,female,High School,108864,26,RENT,25000,VENTURE,0.013041667,874.6120442,15.65,0.23,17,630,No,1,2083.333333,0.419813781,Approved
27,female,Bachelor,108616,4,RENT,16000,HOMEIMPROVEMENT,0.0074,507.9026009,8.88,0.15,9,633,Yes,0,1333.333333,0.380926951,Rejected
29,female,High School,112804,7,MORTGAGE,8257,DEBTCONSOLIDATION,0.01035,275.9098604,12.42,0.07,6,657,Yes,0,688.0833333,0.400983205,Rejected
30,male,Bachelor,36894,10,RENT,8000,PERSONAL,0.011016667,270.4001229,13.22,0.22,9,676,Yes,0,666.6666667,0.405600184,Rejected
24,female,Bachelor,66684,1,MORTGAGE,9525,MEDICAL,0.009716667,314.8217598,11.66,0.14,3,697,No,1,793.75,0.396625839,Approved
24,male,High School,73978,1,OTHER,18000,DEBTCONSOLIDATION,0.009383333,591.5156563,11.26,0.24,4,655,No,1,1500.0,0.394343771,Approved
26,female,Bachelor,45959,5,RENT,6000,DEBTCONSOLIDATION,0.00855,194.3363605,10.26,0.13,3,526,Yes,0,500.0,0.388672721,Rejected
22,female,High School,83639,3,MORTGAGE,15000,PERSONAL,0.008875,488.5982827,10.65,0.18,4,674,No,1,1250.0,0.390878626,Approved
45,female,Bachelor,63380,21,OWN,9600,EDUCATION,0.007216667,303.7605949,8.66,0.15,16,676,No,0,800.0,0.379700744,Rejected
34,female,Master,23920,8,RENT,5000,VENTURE,0.005825,154.3626246,6.99,0.21,7,676,No,1,416.6666667,0.370470299,Approved
31,female,High School,75811,8,MORTGAGE,8500,EDUCATION,0.011741667,290.8815448,14.09,0.11,5,591,Yes,0,708.3333333,0.410656298,Rejected
22,male,Bachelor,24148,1,MORTGAGE,4950,PERSONAL,0.009758333,163.7260537,11.71,0.2,2,594,No,1,412.5,0.396911645,Approved
23,male,High School,29456,2,RENT,12250,EDUCATION,0.010966667,413.6956029,13.16,0.42,4,645,No,1,1020.833333,0.405252836,Approved
30,male,Bachelor,37188,9,RENT,6500,HOMEIMPROVEMENT,0.013041667,227.3991315,15.65,0.17,6,659,No,1,541.6666667,0.419813781,Approved
24,male,Master,77788,1,OWN,3000,EDUCATION,0.009175,98.23035886,11.01,0.04,4,670,Yes,0,250.0,0.392921435,Rejected
23,female,High School,94617,0,MORTGAGE,4200,EDUCATION,0.010883333,141.6360078,13.06,0.04,3,609,No,0,350.0,0.404674308,Rejected
34,female,Associate,35215,13,RENT,9175,EDUCATION,0.010575,307.7738213,12.69,0.26,5,656,No,1,764.5833333,0.402537968,Approved
22,male,High School,52737,1,RENT,14400,DEBTCONSOLIDATION,0.006566667,450.4469272,7.88,0.27,2,563,No,1,1200.0,0.375372439,Approved
30,male,Bachelor,53783,9,RENT,7600,MEDICAL,0.00645,237.2458628,7.74,0.14,8,546,Yes,0,633.3333333,0.374598731,Rejected
29,female,Bachelor,65656,7,MORTGAGE,14800,MEDICAL,0.012758333,515.2964724,15.31,0.23,10,637,No,1,1233.333333,0.417807951,Approved
24,male,High School,49209,3,MORTGAGE,4000,DEBTCONSOLIDATION,0.00595,123.7645893,7.14,0.08,4,543,Yes,0,333.3333333,0.371293768,Rejected
34,female,Bachelor,82177,13,MORTGAGE,15000,PERSONAL,0.011541667,511.5723209,13.85,0.18,5,703,No,1,1250.0,0.409257857,Approved
22,female,High School,150952,0,RENT,16000,DEBTCONSOLIDATION,0.006583333,500.6440638,7.9,0.11,2,556,Yes,0,1333.333333,0.375483048,Rejected
25,female,High School,32351,0,RENT,4196,DEBTCONSOLIDATION,0.013225,147.2497474,15.87,0.13,3,543,No,1,349.6666667,0.421114626,Approved
24,male,Associate,92266,0,MORTGAGE,5528,DEBTCONSOLIDATION,0.011816667,189.417579,14.18,0.06,3,645,No,1,460.6666667,0.411181431,Approved
25,male,Bachelor,61130,3,RENT,15890,HOMEIMPROVEMENT,0.0139,563.9944508,16.68,0.26,4,584,No,1,1324.166667,0.425924066,Approved
22,female,High School,114789,0,MORTGAGE,24000,DEBTCONSOLIDATION,0.006583333,750.9660956,7.9,0.21,4,651,No,0,2000.0,0.375483048,Rejected
25,male,Bachelor,72080,6,RENT,21380,MEDICAL,0.013983333,759.9164644,16.78,0.3,3,660,No,1,1781.666667,0.426519999,Approved
25,male,Master,72837,2,OWN,6500,HOMEIMPROVEMENT,0.005141667,198.2436574,6.17,0.09,3,556,No,0,541.6666667,0.365988291,Rejected
33,male,Bachelor,75365,9,RENT,8000,EDUCATION,0.009566667,263.731963,11.48,0.11,5,702,Yes,0,666.6666667,0.395597945,Rejected
25,male,High School,79903,2,MORTGAGE,2000,EDUCATION,0.012158333,68.92977328,14.59,0.03,3,535,Yes,0,166.6666667,0.41357864,Rejected
26,male,High School,40884,5,RENT,5400,PERSONAL,0.009175,176.814646,11.01,0.13,4,575,Yes,0,450.0,0.392921435,Rejected
40,female,Master,64763,15,RENT,12000,HOMEIMPROVEMENT,0.006566667,375.3724393,7.88,0.19,11,704,No,0,1000.0,0.375372439,Rejected
23,male,Associate,36861,0,MORTGAGE,1200,VENTURE,0.008058333,38.53497128,9.67,0.03,2,606,No,0,100.0,0.385349713,Rejected
30,male,Master,75916,4,MORTGAGE,15000,MEDICAL,0.005758333,462.5394614,6.91,0.2,10,661,Yes,0,1250.0,0.370031569,Rejected
36,male,Bachelor,18859,15,OWN,5000,PERSONAL,0.0116,170.6939368,13.92,0.27,15,673,No,1,416.6666667,0.409665448,Approved
24,male,Associate,108830,4,RENT,19477,PERSONAL,0.00835,628.6509076,10.02,0.18,3,673,No,0,1623.083333,0.387318935,Rejected
23,male,Associate,37578,0,RENT,10000,HOMEIMPROVEMENT,0.012758333,348.1732922,15.31,0.27,4,609,No,1,833.3333333,0.417807951,Approved
27,female,Associate,36575,1,RENT,10000,PERSONAL,0.012758333,348.1732922,15.31,0.27,7,657,No,1,833.3333333,0.417807951,Approved
26,male,Bachelor,79576,0,RENT,10000,EDUCATION,0.011291667,339.5947628,13.55,0.13,2,582,No,1,833.3333333,0.407513715,Approved
40,male,High School,42806,20,MORTGAGE,4000,EDUCATION,0.008641667,129.7647157,10.37,0.09,17,654,No,0,333.3333333,0.389294147,Rejected
24,female,Bachelor,72834,1,RENT,10000,MEDICAL,0.009175,327.4345295,11.01,0.14,3,692,No,0,833.3333333,0.392921435,Rejected
25,male,Bachelor,29752,6,RENT,7000,VENTURE,0.013708333,247.6572194,16.45,0.24,2,507,No,1,583.3333333,0.424555233,Approved
24,male,Bachelor,136392,2,RENT,12000,DEBTCONSOLIDATION,0.006241667,373.2195081,7.49,0.09,2,589,No,0,1000.0,0.373219508,Rejected
30,male,Master,79085,7,RENT,4000,VENTURE,0.008816667,130.1607158,10.58,0.05,7,730,No,0,333.3333333,0.390482148,Rejected
24,female,Bachelor,87477,0,MORTGAGE,14000,EDUCATION,0.012208333,482.9184849,14.65,0.16,4,593,No,1,1166.666667,0.41393013,Approved
26,female,High School,23885,2,RENT,8500,DEBTCONSOLIDATION,0.008325,274.2311859,9.99,0.36,2,637,No,1,708.3333333,0.387149909,Approved
25,female,High School,35707,0,RENT,12000,PERSONAL,0.0107,403.4032523,12.84,0.34,4,559,No,1,1000.0,0.403403252,Approved
33,female,Bachelor,94375,12,MORTGAGE,10000,VENTURE,0.009175,327.4345295,11.01,0.11,10,709,Yes,0,833.3333333,0.392921435,Rejected
26,male,Associate,46563,2,RENT,1000,PERSONAL,0.012725,34.79769461,15.27,0.02,3,639,Yes,0,83.33333333,0.417572335,Rejected
29,female,Bachelor,54777,9,MORTGAGE,6000,MEDICAL,0.013741667,212.3965548,16.49,0.11,10,680,No,1,500.0,0.42479311,Approved
24,female,Bachelor,137851,3,MORTGAGE,15000,DEBTCONSOLIDATION,0.008133333,482.3193895,9.76,0.11,3,645,No,0,1250.0,0.385855512,Rejected
21,male,Bachelor,108954,0,RENT,5600,DEBTCONSOLIDATION,0.00545,171.7363903,6.54,0.05,4,695,Yes,0,466.6666667,0.368006551,Rejected
27,female,Master,36896,5,RENT,11500,VENTURE,0.008633333,373.0193949,10.36,0.31,6,677,No,1,958.3333333,0.38923763,Approved
24,male,Associate,44292,2,RENT,10000,EDUCATION,0.008,320.7971565,9.6,0.23,3,657,Yes,0,833.3333333,0.384956588,Rejected
22,male,High School,90581,0,RENT,12000,PERSONAL,0.011241667,407.165409,13.49,0.13,2,605,No,0,1000.0,0.407165409,Rejected
25,female,Bachelor,116439,2,RENT,25000,HOMEIMPROVEMENT,0.013066667,874.9813177,15.68,0.21,4,595,No,1,2083.333333,0.419991033,Approved
25,male,Bachelor,102033,1,MORTGAGE,2125,EDUCATION,0.012508333,73.67422971,15.01,0.02,4,678,No,1,177.0833333,0.416042709,Approved
42,female,Bachelor,39542,18,MORTGAGE,10000,PERSONAL,0.008825,325.4489772,10.59,0.25,12,679,No,1,833.3333333,0.390538773,Approved
31,female,Bachelor,94863,7,MORTGAGE,8000,VENTURE,0.008333333,258.1374976,10.0,0.08,6,625,Yes,0,666.6666667,0.387206246,Rejected
44,female,Master,63318,19,OWN,9600,EDUCATION,0.007241667,303.894251,8.69,0.15,15,641,No,0,800.0,0.379867814,Rejected
24,male,Associate,56441,1,RENT,15245,DEBTCONSOLIDATION,0.01045,510.2930574,12.54,0.27,3,622,No,1,1270.416667,0.401673774,Approved
26,male,Bachelor,71507,4,MORTGAGE,5000,MEDICAL,0.007158333,158.0462854,8.59,0.07,3,613,No,0,416.6666667,0.379311085,Rejected
27,male,Bachelor,31108,5,RENT,1500,DEBTCONSOLIDATION,0.009725,49.58537383,11.67,0.05,4,560,No,1,125.0,0.396682991,Approved
26,male,Bachelor,44056,4,RENT,5000,EDUCATION,0.007083333,157.8376871,8.5,0.11,8,639,No,1,416.6666667,0.378810449,Approved
38,female,Associate,22647,16,RENT,3000,PERSONAL,0.011025,101.4145232,13.23,0.13,17,656,No,1,250.0,0.405658093,Approved
26,male,Doctorate,41087,6,RENT,13000,MEDICAL,0.010908333,438.5851334,13.09,0.32,2,663,No,1,1083.333333,0.404847815,Approved
24,male,Bachelor,156820,0,MORTGAGE,15000,HOMEIMPROVEMENT,0.006566667,469.2155491,7.88,0.1,4,532,Yes,0,1250.0,0.375372439,Rejected
24,male,Bachelor,55981,5,RENT,14430,PERSONAL,0.009175,472.4880261,11.01,0.26,3,660,No,1,1202.5,0.392921435,Approved
24,male,High School,67089,3,RENT,20000,VENTURE,0.011316667,679.4798898,13.58,0.3,4,623,No,1,1666.666667,0.407687934,Approved
25,male,Associate,92183,2,MORTGAGE,20000,EDUCATION,0.00545,613.3442512,6.54,0.22,2,653,No,0,1666.666667,0.368006551,Rejected
27,female,Bachelor,101031,7,RENT,20000,MEDICAL,0.013333333,703.1406607,16.0,0.2,5,583,No,1,1666.666667,0.421884396,Approved
25,female,Master,39389,3,RENT,8575,DEBTCONSOLIDATION,0.013016667,299.8653012,15.62,0.22,2,698,No,1,714.5833333,0.419636573,Approved
22,male,High School,67175,0,MORTGAGE,12000,EDUCATION,0.008025,385.1250406,9.63,0.18,4,569,Yes,0,1000.0,0.385125041,Rejected
26,female,Doctorate,100786,6,MORTGAGE,25000,DEBTCONSOLIDATION,0.009175,818.5863239,11.01,0.25,3,730,Yes,0,2083.333333,0.392921435,Rejected
39,male,High School,81909,18,RENT,23970,EDUCATION,0.012425,829.8718742,14.91,0.29,11,569,No,1,1997.5,0.415455256,Approved
23,female,High School,36763,4,OWN,14125,EDUCATION,0.005516667,433.6890799,6.62,0.38,4,629,Yes,0,1177.083333,0.36844382,Rejected
23,male,Associate,65805,0,MORTGAGE,13500,MEDICAL,0.008025,433.2656706,9.63,0.21,2,550,Yes,0,1125.0,0.385125041,Rejected
30,female,Associate,108001,8,RENT,28869,DEBTCONSOLIDATION,0.006641667,904.2500526,7.97,0.27,7,602,No,1,2405.75,0.375870333,Approved
46,male,High School,73371,25,RENT,11000,DEBTCONSOLIDATION,0.008258333,354.4744414,9.91,0.15,13,595,No,0,916.6666667,0.386699391,Rejected
23,female,Associate,67676,1,MORTGAGE,21825,MEDICAL,0.009466667,718.2490329,11.36,0.32,2,599,Yes,0,1818.75,0.394913558,Rejected
24,male,Master,49991,3,RENT,7000,MEDICAL,0.009883333,232.0323792,11.86,0.14,2,668,Yes,0,583.3333333,0.397769793,Rejected
51,male,Associate,312914,29,MORTGAGE,14000,PERSONAL,0.006383333,436.5165522,7.66,0.04,26,601,Yes,0,1166.666667,0.374157045,Rejected
35,male,Associate,41882,14,RENT,3600,MEDICAL,0.0136,127.134799,16.32,0.09,5,675,No,1,300.0,0.423782663,Approved
35,male,Associate,94453,11,RENT,4350,PERSONAL,0.012725,151.3699715,15.27,0.05,6,651,No,1,362.5,0.417572335,Approved
26,female,Doctorate,56325,2,RENT,25000,DEBTCONSOLIDATION,0.009883333,828.6870686,11.86,0.44,4,690,No,1,2083.333333,0.397769793,Approved
22,male,Bachelor,22169,0,RENT,3000,DEBTCONSOLIDATION,0.006583333,93.87076195,7.9,0.14,3,660,No,1,250.0,0.375483048,Approved
22,female,High School,53035,3,RENT,4000,EDUCATION,0.009258333,131.1633347,11.11,0.08,2,603,No,0,333.3333333,0.393490004,Rejected
23,male,Associate,36618,0,RENT,10000,PERSONAL,0.009566667,329.6649538,11.48,0.27,4,597,No,1,833.3333333,0.395597945,Approved
21,female,Bachelor,63842,0,RENT,18000,MEDICAL,0.016408333,666.1047339,19.69,0.28,2,678,No,1,1500.0,0.444069823,Approved
45,female,Associate,90995,24,RENT,15450,MEDICAL,0.012641667,536.8664277,15.17,0.17,11,654,No,1,1287.5,0.416983633,Approved
25,female,Associate,91133,0,RENT,20000,VENTURE,0.008683333,649.2946818,10.42,0.22,4,703,No,0,1666.666667,0.389576809,Rejected
27,female,Bachelor,65589,4,RENT,6000,HOMEIMPROVEMENT,0.012891667,209.37559,15.47,0.09,7,668,No,1,500.0,0.41875118,Approved
31,female,Associate,60310,7,MORTGAGE,10000,DEBTCONSOLIDATION,0.008958333,326.2045325,10.75,0.17,6,564,Yes,0,833.3333333,0.391445439,Rejected
33,female,Bachelor,24100,11,OWN,6000,PERSONAL,0.009991667,199.2572029,11.99,0.25,7,686,No,1,500.0,0.398514406,Approved
21,female,Associate,19243,0,RENT,3150,HOMEIMPROVEMENT,0.009158333,103.1120423,10.99,0.16,4,538,No,1,262.5,0.39280778,Approved
29,male,High School,91053,8,MORTGAGE,3000,PERSONAL,0.007875,96.02874627,9.45,0.03,10,482,Yes,0,250.0,0.384114985,Rejected
26,male,Associate,66345,0,RENT,8000,HOMEIMPROVEMENT,0.0115,272.6445764,13.8,0.12,4,663,Yes,0,666.6666667,0.408966865,Rejected
28,male,Bachelor,104422,6,MORTGAGE,6000,DEBTCONSOLIDATION,0.004825,181.9612619,5.79,0.06,10,628,No,0,500.0,0.363922524,Rejected
26,female,High School,90006,4,RENT,25000,DEBTCONSOLIDATION,0.009175,818.5863239,11.01,0.28,4,595,No,1,2083.333333,0.392921435,Approved
32,female,Bachelor,46636,10,RENT,12000,EDUCATION,0.01035,400.9832051,12.42,0.26,6,675,No,1,1000.0,0.400983205,Approved
21,male,Associate,18178,0,RENT,1825,PERSONAL,0.013016667,63.81972883,15.62,0.1,2,630,No,1,152.0833333,0.419636573,Approved
26,female,Bachelor,94709,1,RENT,6342,PERSONAL,0.011166667,214.9109712,13.4,0.07,4,670,No,1,528.5,0.406643276,Approved
23,male,Master,97421,1,RENT,3600,DEBTCONSOLIDATION,0.0103,120.1914548,12.36,0.04,4,661,Yes,0,300.0,0.400638183,Rejected
21,male,High School,51376,0,RENT,1000,VENTURE,0.012983333,34.95003023,15.58,0.02,4,660,No,1,83.33333333,0.419400363,Approved
28,male,Bachelor,22574,4,RENT,7820,VENTURE,0.008108333,251.3392756,9.73,0.35,10,599,No,1,651.6666667,0.385686868,Approved
25,male,Associate,24757,1,RENT,3224,PERSONAL,0.011383333,109.6570332,13.66,0.13,4,622,No,1,268.6666667,0.408152729,Approved
29,male,Associate,130338,6,MORTGAGE,24500,PERSONAL,0.010508333,820.907063,12.61,0.19,9,586,No,1,2041.666667,0.402076929,Approved
31,female,Master,49010,8,MORTGAGE,9600,VENTURE,0.009383333,315.4750167,11.26,0.2,7,738,Yes,0,800.0,0.394343771,Rejected
30,female,Bachelor,65825,10,MORTGAGE,10000,VENTURE,0.007583333,318.4629438,9.1,0.15,9,672,Yes,0,833.3333333,0.382155533,Rejected
27,female,Bachelor,88811,2,MORTGAGE,15000,EDUCATION,0.011016667,507.0002303,13.22,0.17,5,707,Yes,0,1250.0,0.405600184,Rejected
26,male,Master,35889,2,RENT,15000,EDUCATION,0.008016667,481.3361059,9.62,0.42,4,613,No,1,1250.0,0.385068885,Approved
29,female,Master,51390,7,RENT,3500,DEBTCONSOLIDATION,0.010558333,117.3732814,12.67,0.07,5,650,No,1,291.6666667,0.402422679,Approved
24,male,High School,25209,5,RENT,3188,VENTURE,0.011308333,108.2936651,13.57,0.13,4,638,No,1,265.6666667,0.407629856,Approved
25,male,Master,41649,3,MORTGAGE,10000,DEBTCONSOLIDATION,0.009383333,328.619809,11.26,0.24,3,711,Yes,0,833.3333333,0.394343771,Rejected
22,male,Bachelor,39540,2,RENT,6500,PERSONAL,0.009858333,215.3656244,11.83,0.16,2,603,Yes,0,541.6666667,0.397598076,Rejected
32,male,High School,88488,7,RENT,22400,EDUCATION,0.010575,751.4042067,12.69,0.25,5,695,No,1,1866.666667,0.402537968,Approved
25,female,High School,130715,3,MORTGAGE,24250,HOMEIMPROVEMENT,0.008958333,791.0459912,10.75,0.19,2,654,No,0,2020.833333,0.391445439,Rejected
27,male,High School,95878,8,MORTGAGE,15000,MEDICAL,0.011516667,511.3540587,13.82,0.16,5,555,No,1,1250.0,0.409083247,Approved
32,male,Master,122332,10,RENT,20000,MEDICAL,0.008958333,652.4090649,10.75,0.16,8,627,Yes,0,1666.666667,0.391445439,Rejected
21,female,Associate,48649,0,RENT,12000,PERSONAL,0.013391667,422.2992236,16.07,0.25,2,654,No,1,1000.0,0.422299224,Approved
36,male,Associate,73931,11,MORTGAGE,1046,DEBTCONSOLIDATION,0.00805,33.58475334,9.66,0.01,12,639,No,0,87.16666667,0.385293537,Rejected
28,female,Associate,72807,3,RENT,2400,PERSONAL,0.006216667,74.61084164,7.46,0.03,7,622,Yes,0,200.0,0.373054208,Rejected
23,male,Bachelor,33367,4,RENT,9000,PERSONAL,0.006258333,279.9972995,7.51,0.27,4,604,No,1,750.0,0.373329733,Approved
23,female,High School,19893,0,RENT,4500,VENTURE,0.004991667,136.8783299,5.99,0.23,4,636,No,1,375.0,0.36500888,Approved
28,male,Bachelor,99300,5,RENT,4000,DEBTCONSOLIDATION,0.007275,126.6968809,8.73,0.04,10,621,Yes,0,333.3333333,0.380090643,Rejected
24,female,Bachelor,109107,0,MORTGAGE,19200,VENTURE,0.0107,645.4452037,12.84,0.18,4,549,No,1,1600.0,0.403403252,Approved
24,female,Bachelor,50280,0,RENT,4000,PERSONAL,0.009575,131.8850028,11.49,0.08,4,666,No,1,333.3333333,0.395655008,Approved
26,male,Master,107957,2,RENT,30000,DEBTCONSOLIDATION,0.005516667,921.1095503,6.62,0.28,3,654,No,1,2500.0,0.36844382,Approved
27,male,Associate,47971,6,RENT,15000,MEDICAL,0.01305,524.8410752,15.66,0.31,3,645,No,1,1250.0,0.41987286,Approved
25,female,Associate,83740,0,MORTGAGE,15000,DEBTCONSOLIDATION,0.012116667,516.6073294,14.54,0.18,3,668,No,1,1250.0,0.413285864,Approved
37,male,High School,46707,15,RENT,12000,VENTURE,0.00745,381.261783,8.94,0.26,14,667,No,1,1000.0,0.381261783,Approved
38,male,High School,62866,18,RENT,10500,VENTURE,0.010441667,351.4141751,12.53,0.17,17,691,Yes,0,875.0,0.4016162,Rejected
24,male,Associate,40531,4,RENT,10600,EDUCATION,0.009975,351.9198203,11.97,0.26,3,642,No,1,883.3333333,0.398399797,Approved
25,male,Associate,36909,4,RENT,5200,DEBTCONSOLIDATION,0.014325,185.8862678,17.19,0.14,4,645,No,1,433.3333333,0.42896831,Approved
23,female,High School,73104,2,MORTGAGE,12000,PERSONAL,0.009175,392.9214355,11.01,0.16,4,678,No,0,1000.0,0.392921435,Rejected
31,male,Associate,35213,9,RENT,14688,MEDICAL,0.013275,515.87904,15.93,0.42,10,609,No,1,1224.0,0.421469804,Approved
24,male,Bachelor,29600,1,RENT,7000,VENTURE,0.013016667,244.788001,15.62,0.24,4,660,No,1,583.3333333,0.419636573,Approved
24,male,Associate,44116,2,RENT,8000,VENTURE,0.012466667,277.1659483,14.96,0.18,2,683,No,1,666.6666667,0.415748922,Approved
31,female,High School,44409,9,RENT,8000,PERSONAL,0.007075,252.5032316,8.49,0.18,8,565,Yes,0,666.6666667,0.378754847,Rejected
22,male,High School,32114,2,MORTGAGE,17000,VENTURE,0.0107,571.4879408,12.84,0.53,4,634,No,1,1416.666667,0.403403252,Approved
24,female,High School,78829,4,MORTGAGE,10000,MEDICAL,0.007158333,316.0925709,8.59,0.13,3,578,Yes,0,833.3333333,0.379311085,Rejected
22,female,Master,72934,0,MORTGAGE,10000,MEDICAL,0.009266667,327.9557398,11.12,0.14,4,715,No,0,833.3333333,0.393546888,Rejected
26,female,High School,51277,0,MORTGAGE,3195,DEBTCONSOLIDATION,0.012866667,111.445389,15.44,0.06,3,656,No,1,266.25,0.418574231,Approved
31,male,Associate,115023,9,RENT,2500,DEBTCONSOLIDATION,0.011433333,85.10448508,13.72,0.02,7,638,Yes,0,208.3333333,0.408501528,Rejected
22,female,High School,72881,0,MORTGAGE,12500,DEBTCONSOLIDATION,0.010925,421.8369909,13.11,0.17,2,502,Yes,0,1041.666667,0.404963511,Rejected
24,female,High School,61313,3,RENT,7200,VENTURE,0.009758333,238.1469871,11.71,0.12,2,681,No,0,600.0,0.396911645,Rejected
24,female,Master,43339,0,RENT,7000,PERSONAL,0.004991667,212.9218465,5.99,0.16,2,624,Yes,0,583.3333333,0.36500888,Rejected
28,female,Bachelor,90001,4,MORTGAGE,18000,EDUCATION,0.008958333,587.1681584,10.75,0.2,5,600,No,0,1500.0,0.391445439,Rejected
32,female,Master,44379,10,RENT,4800,EDUCATION,0.011758333,164.3091843,14.11,0.11,6,680,Yes,0,400.0,0.410772961,Rejected
24,female,Bachelor,112070,1,RENT,25000,HOMEIMPROVEMENT,0.013391667,879.7900491,16.07,0.22,4,657,No,1,2083.333333,0.422299224,Approved
27,female,Associate,22698,4,RENT,7200,VENTURE,0.006241667,223.9317049,7.49,0.32,9,690,No,1,600.0,0.373219508,Approved
23,male,Associate,64109,0,MORTGAGE,2625,EDUCATION,0.009758333,86.82442239,11.71,0.04,3,657,No,0,218.75,0.396911645,Rejected
